351565053632748	1426631493766	65.05696729	25.47412187
351565053632748	1426631493772	65.05696729	25.47412187
351565053632748	1426631493785	65.05696729	25.47412187
351565053632748	1426631493793	65.05696729	25.47412187
351565053632748	1426631493803	65.05696729	25.47412187
351565053632748	1426631503065	65.05696729	25.47412187
351565053632748	1426631503089	65.05696729	25.47412187
864587020511821	1426790187849	65.05322090	25.47060090
864587020511821	1426790187866	65.05322090	25.47060090
864587020511821	1426790187882	65.05322090	25.47060090
864587020511821	1426943942715	65.05324640	25.47054870
864587020511821	1426943942734	65.05324640	25.47054870
864587020511821	1426943942770	65.05324640	25.47054870
864587020511821	1426943942918	65.05324640	25.47054870
864587020511821	1426943942932	65.05324640	25.47054870
864587020511821	1426943942947	65.05324640	25.47054870
864587020511821	1426943942957	65.05324640	25.47054870
864587020511821	1426943942967	65.05324640	25.47054870
864587020511821	1426943942972	65.05324640	25.47054870
864587020511821	1426943942981	65.05324640	25.47054870
864587020511821	1426943942996	65.05324640	25.47054870
864587020511821	1426943943003	65.05324640	25.47054870
864587020511821	1426943943013	65.05324640	25.47054870
864587020511821	1426943943024	65.05324640	25.47054870
864587020511821	1426943943037	65.05324640	25.47054870
864587020511821	1426943943053	65.05324640	25.47054870
864587020511821	1426943943065	65.05324640	25.47054870
864587020511821	1426943943075	65.05324640	25.47054870
864587020511821	1427208711533	65.05027500	25.47479070
864587020511821	1427208711520	65.05027500	25.47479070
864587020511821	1427208711555	65.05027500	25.47479070
864587020511821	1427208711560	65.05027500	25.47479070
864587020511821	1427208711571	65.05027500	25.47479070
864587020511821	1427208711576	65.05027500	25.47479070
864587020511821	1427208711624	65.05027500	25.47479070
864587020511821	1427208711609	65.05027500	25.47479070
864587020511821	1427208711653	65.05027500	25.47479070
864587020511821	1427208711645	65.05027500	25.47479070
864587020511821	1427208711667	65.05027500	25.47479070
864587020511821	1427208711678	65.05027500	25.47479070
864587020511821	1427208711690	65.05027500	25.47479070
864587020511821	1427208713475	65.05027500	25.47479070
864587020511821	1427208713515	65.05027500	25.47479070
864587020511821	1427208713532	65.05027500	25.47479070
864587020511821	1427208713556	65.05027500	25.47479070
864587020511821	1427208713564	65.05027500	25.47479070
864587020511821	1427208713583	65.05027500	25.47479070
864587020511821	1427208713611	65.05027500	25.47479070
864587020511821	1427208713597	65.05027500	25.47479070
864587020511821	1427209883430	65.04189520	25.47162280
864587020511821	1427209883459	65.04189520	25.47162280
864587020511821	1427209883474	65.04189520	25.47162280
864587020511821	1427292016214	65.05627930	25.47409450
864587020511821	1427292016244	65.05627930	25.47409450
864587020511821	1427292016227	65.05627930	25.47409450
864587020511821	1427292016254	65.05627930	25.47409450
864587020511821	1427292016262	65.05627930	25.47409450
864587020511821	1427292016273	65.05627930	25.47409450
864587020511821	1427293806177	65.05627930	25.47409450
864587020511821	1427294718396	65.05627930	25.47409450
864587020511821	1427294718463	65.05627930	25.47409450
864587020511821	1427294718468	65.05627930	25.47409450
864587020511821	1427294718478	65.05627930	25.47409450
864587020511821	1427294718509	65.05627930	25.47409450
864587020511821	1427294718539	65.05627930	25.47409450
864587020511821	1427294718562	65.05627930	25.47409450
864587020511821	1427294718576	65.05627930	25.47409450
864587020511821	1427294718586	65.05627930	25.47409450
864587020511821	1427294718593	65.05627930	25.47409450
864587020511821	1427294718603	65.05627930	25.47409450
864587020511821	1427294718614	65.05627930	25.47409450
864587020511821	1427294718623	65.05627930	25.47409450
864587020511821	1427294718630	65.05627930	25.47409450
864587020511821	1427638048861	65.05325120	25.47059900
864587020511821	1427638048883	65.05325120	25.47059900
864587020511821	1427638048896	65.05325120	25.47059900
864587020511821	1427638048898	65.05325120	25.47059900
864587020511821	1427638048910	65.05325120	25.47059900
864587020511821	1427638048912	65.05325120	25.47059900
864587020511821	1427638048926	65.05325120	25.47059900
864587020511821	1427638048941	65.05325120	25.47059900
864587020511821	1427638048948	65.05325120	25.47059900
864587020511821	1427638048953	65.05325120	25.47059900
864587020511821	1427638048963	65.05325120	25.47059900
864587020511821	1427638048976	65.05325120	25.47059900
864587020511821	1427638048983	65.05325120	25.47059900
864587020511821	1427638048994	65.05325120	25.47059900
864587020511821	1427638048997	65.05325120	25.47059900
864587020511821	1427638049005	65.05325120	25.47059900
864587020511821	1427639120762	65.05324170	25.47058910
864587020511821	1427639120830	65.05324170	25.47058910
864587020511821	1427639120855	65.05324170	25.47058910
864587020511821	1427639456806	65.05324080	25.47059620
864587020511821	1427639456868	65.05324080	25.47059620
864587020511821	1427639456879	65.05324080	25.47059620
864587020511821	1427639456891	65.05324080	25.47059620
864587020511821	1427643064133	65.05326730	25.47048190
864587020511821	1427643064208	65.05326730	25.47048190
864587020511821	1427643064172	65.05326730	25.47048190
864587020511821	1427643064211	65.05326730	25.47048190
864587020511821	1427643064227	65.05326730	25.47048190
864587020511821	1427643064241	65.05326730	25.47048190
864587020511821	1427643064253	65.05326730	25.47048190
864587020511821	1427643064279	65.05326730	25.47048190
864587020511821	1427643064269	65.05326730	25.47048190
864587020511821	1427643064295	65.05326730	25.47048190
864587020511821	1427643064318	65.05326730	25.47048190
864587020511821	1427643064292	65.05326730	25.47048190
864587020511821	1427643064327	65.05326730	25.47048190
864587020511821	1427643064336	65.05326730	25.47048190
351886065981190	1427710041978	65.05791160	25.47043885
351886065981190	1427710041987	65.05791160	25.47043885
351886065981190	1427710045702	65.05791160	25.47043885
351886065981190	1427710045733	65.05791160	25.47043885
351886065981190	1427710045758	65.05791160	25.47043885
351886065981190	1427710045791	65.05791160	25.47043885
351886065981190	1427710045820	65.05791160	25.47043885
351886065981190	1427710045833	65.05791160	25.47043885
351886065981190	1427710047824	65.05791160	25.47043885
351886065981190	1427710047856	65.05791160	25.47043885
351886065981190	1427710047898	65.05791160	25.47043885
351886065981190	1427710051664	65.05791160	25.47043885
351886065981190	1427710051697	65.05791160	25.47043885
351886065981190	1427710051721	65.05791160	25.47043885
351886065981190	1427710051744	65.05791160	25.47043885
351886065981190	1427710051749	65.05791160	25.47043885
351886065981190	1427710051775	65.05791160	25.47043885
351886065981190	1427710051807	65.05791160	25.47043885
351886065981190	1427710068183	65.05791160	25.47043885
864587020511821	1427711627119	65.05321450	25.47054030
864587020511821	1427711627142	65.05321450	25.47054030
864587020511821	1427711627165	65.05321450	25.47054030
864587020511821	1427711627179	65.05321450	25.47054030
864587020511821	1427711627193	65.05321450	25.47054030
351886065981190	1427716279053	65.05100868	25.47263326
351886065981190	1427716453471	65.05086150	25.47288232
351886065981190	1427716453534	65.05086150	25.47288232
351886065981190	1427716453541	65.05086150	25.47288232
351886065981190	1427716453570	65.05086150	25.47288232
351886065981190	1427716453606	65.05086150	25.47288232
351886065981190	1427716453611	65.05086150	25.47288232
351886065981190	1427716459096	65.05086150	25.47288232
351886065981190	1427716459153	65.05086150	25.47288232
351886065981190	1427716459196	65.05086150	25.47288232
351886065981190	1427716696833	65.05077232	25.47303469
351886065981190	1427716696929	65.05077232	25.47303469
351886065981190	1427716696972	65.05077232	25.47303469
351886065981190	1427716699972	65.05077232	25.47303469
351886065981190	1427716700085	65.05077232	25.47303469
351886065981190	1427716705215	65.05077232	25.47303469
351886065981190	1427716705272	65.05077232	25.47303469
351886065981190	1427716705300	65.05077232	25.47303469
351886065981190	1427716705318	65.05077232	25.47303469
351886065981190	1427716705350	65.05077232	25.47303469
351886065981190	1427716705368	65.05077232	25.47303469
351886065981190	1427716705412	65.05077232	25.47303469
351886065981190	1427716713516	65.05077232	25.47303469
351886065981190	1427716912311	65.05077597	25.47301285
351886065981190	1427716914702	65.05077597	25.47301285
351886065981190	1427716917023	65.05077597	25.47301285
351886065981190	1427716917068	65.05077597	25.47301285
351886065981190	1427716917089	65.05077597	25.47301285
351886065981190	1427716917109	65.05077597	25.47301285
351886065981190	1427716917116	65.05077597	25.47301285
351886065981190	1427716919971	65.05077597	25.47301285
351886065981190	1427716920003	65.05077597	25.47301285
351886065981190	1427716925933	65.05077597	25.47301285
351886065981190	1427716926095	65.05077597	25.47301285
351886065981190	1427716930024	65.05077597	25.47301285
351886065981190	1427716930070	65.05077597	25.47301285
351886065981190	1427716930088	65.05077597	25.47301285
351886065981190	1427716930104	65.05077597	25.47301285
351886065981190	1427716936614	65.05077538	25.47301406
351886065981190	1427716936653	65.05077538	25.47301406
351886065981190	1427716936681	65.05077538	25.47301406
351886065981190	1427716936708	65.05077538	25.47301406
351886065981190	1427716936696	65.05077538	25.47301406
351886065981190	1427716936730	65.05077538	25.47301406
351886065981190	1427716938372	65.05077538	25.47301406
351886065981190	1427716938396	65.05077538	25.47301406
351886065981190	1427716938421	65.05077538	25.47301406
351886065981190	1427716938436	65.05077538	25.47301406
351886065981190	1427716938450	65.05077538	25.47301406
351886065981190	1427716938483	65.05077538	25.47301406
351886065981190	1427716947586	65.05077538	25.47301406
351886065981190	1427716947646	65.05077538	25.47301406
351886065981190	1427717266359	65.05074501	25.47299963
351886065981190	1427717266459	65.05074501	25.47299963
351886065981190	1427717270862	65.05074441	25.47300089
351886065981190	1427717270960	65.05074441	25.47300089
351886065981190	1427717274030	65.05074441	25.47300089
351886065981190	1427717274089	65.05074441	25.47300089
351886065981190	1427717274104	65.05074441	25.47300089
351886065981190	1427717274158	65.05074441	25.47300089
351886065981190	1427717274140	65.05074441	25.47300089
351886065981190	1427717278535	65.05074441	25.47300089
351886065981190	1427717456209	65.05076588	25.47296075
351886065981190	1427717456234	65.05076588	25.47296075
351886065981190	1427717456250	65.05076588	25.47296075
351886065981190	1427717457837	65.05076588	25.47296075
351886065981190	1427717460964	65.05076588	25.47296075
351886065981190	1427717461030	65.05076588	25.47296075
351886065981190	1427717461013	65.05076588	25.47296075
351886065981190	1427717461089	65.05076588	25.47296075
351886065981190	1427717461103	65.05076588	25.47296075
